Index,mag,re_arc,nser,ba,ellip,re_pix,PA
40820.0,20.114029,0.86932,5.364386,0.594395,0.40560502,14.488667,157.7266
40821.0,21.747625,0.33328453,2.8284397,0.54632986,0.45367014,5.554742,117.773834
40822.0,20.98686,0.42801833,4.2964644,0.42732456,0.5726754,7.133639,82.693855
40823.0,20.059057,0.124736905,0.4394198,0.22512206,0.7748779,2.0789483,51.999695
40824.0,20.59049,0.12810233,3.7906847,0.60305375,0.39694625,2.1350389,155.54102
40825.0,21.043434,0.6251926,1.9943491,0.7592343,0.2407657,10.419876,145.12297
40826.0,20.106464,0.17320952,1.0457959,0.5119432,0.48805678,2.8868253,81.82418
40827.0,22.617126,0.1803176,1.264132,0.22922501,0.77077496,3.0052934,86.504196
40828.0,21.934925,0.14490718,4.60575,0.32959476,0.6704052,2.4151194,144.46765
40829.0,22.016348,0.30255118,1.1070276,0.5273076,0.47269237,5.04252,121.32909
40830.0,21.482134,0.2951568,3.6890922,0.6953918,0.30460823,4.91928,36.009434
40831.0,20.012957,1.1886928,5.8191037,0.33670154,0.6632985,19.811546,153.95181
40832.0,22.360735,0.43534973,3.880438,0.35726237,0.6427376,7.2558293,66.147255
40833.0,21.696274,1.4509839,0.96134126,0.22981921,0.7701808,24.183065,142.64835
40834.0,21.508263,0.5531133,4.330338,0.59253246,0.40746754,9.2185545,17.570574
40835.0,21.413572,0.22820868,3.1435342,0.3707426,0.6292574,3.8034778,1.5706388
40836.0,21.105679,0.24822855,4.4429865,0.24988805,0.75011194,4.1371427,127.60419
40837.0,21.116484,0.15162419,1.8762914,0.69477165,0.30522838,2.5270698,145.43477
40838.0,20.852398,0.11657671,5.276384,0.50778514,0.49221486,1.9429451,66.8396
40839.0,21.771698,0.15242426,5.1526294,0.43765357,0.5623464,2.5404043,14.623497
40840.0,21.029175,0.40311223,1.3072474,0.23207575,0.76792425,6.718537,146.36269
40841.0,20.179756,0.13995983,4.7778754,0.6158841,0.38411587,2.3326638,164.7913
40842.0,22.325308,1.4962759,4.975729,0.46995744,0.5300426,24.937931,151.85664
40843.0,20.060656,0.78952795,0.86239994,0.24128228,0.7587177,13.158799,9.3265295
40844.0,22.072796,0.116745405,4.3745365,0.42161918,0.5783808,1.9457567,44.566574
40845.0,20.861746,1.0182984,4.268245,0.29639587,0.70360416,16.97164,162.27138
40846.0,21.300035,0.14278977,3.4580956,0.41324204,0.58675796,2.3798294,75.052376
40847.0,20.41607,0.47622684,0.5538037,0.34432238,0.6556776,7.9371142,47.600742
40848.0,20.700579,0.4733456,5.0373373,0.27756128,0.7224387,7.8890934,133.01013
40849.0,21.844372,0.17473687,2.7492576,0.23989229,0.7601077,2.912281,50.137054
40850.0,21.210802,0.5607439,0.8832999,0.24178481,0.7582152,9.345733,17.2688
40851.0,20.864922,0.69440424,3.6312954,0.7348975,0.26510254,11.573404,33.538456
40852.0,22.654509,0.3106213,5.7751536,0.4710867,0.52891326,5.1770215,6.6156483
40853.0,22.569181,1.4960037,2.5787005,0.33977717,0.6602228,24.933395,23.500051
40854.0,22.676382,1.4325111,3.505021,0.34729344,0.65270656,23.875185,121.133026
40855.0,22.250612,0.17405875,4.9127975,0.68887085,0.31112915,2.9009793,95.59666
40856.0,22.14155,0.21864912,5.2008924,0.50222987,0.49777016,3.644152,129.61978
40857.0,21.562513,0.7755969,2.34608,0.5034251,0.49657488,12.926615,45.236706
40858.0,22.685509,0.16149747,3.5871723,0.7289499,0.27105013,2.6916246,7.43538
40859.0,22.72933,1.8124857,2.0596414,0.5876334,0.4123666,30.208094,1.2751648
40860.0,20.4575,0.18613234,2.3188636,0.4433161,0.5566839,3.1022058,152.94124
40861.0,21.949999,0.45033696,4.5448403,0.22884573,0.7711543,7.505616,147.83443
40862.0,20.083494,0.50975674,1.5047835,0.5586342,0.4413658,8.495946,48.846386
40863.0,22.88485,1.5353378,2.708263,0.50894874,0.49105126,25.588963,151.50996
40864.0,20.53318,0.23241735,6.086227,0.46497723,0.53502274,3.8736224,61.562847
40865.0,21.791555,0.17056786,3.5292797,0.656544,0.34345594,2.8427975,111.91833
40866.0,20.775957,1.4936562,4.4990673,0.5047696,0.49523038,24.894268,115.42842
40867.0,20.332891,0.13319403,1.3028914,0.5125254,0.48747465,2.2199004,137.92523
40868.0,20.076649,1.0482191,1.2150458,0.524203,0.47579703,17.470318,147.0243
40869.0,20.777105,1.0325949,0.92968106,0.7142867,0.28571332,17.209915,123.00043
40870.0,21.414251,0.34802818,2.8114898,0.48679513,0.5132049,5.80047,37.347534
40871.0,20.27182,0.94334227,3.23886,0.4978651,0.50213486,15.722371,58.48412
40872.0,21.73315,1.3662001,0.97953796,0.4014833,0.5985167,22.770002,127.590965
40873.0,22.92008,0.42108408,1.6543844,0.58550596,0.414494,7.018068,152.88638
40874.0,20.261194,0.7467975,4.6380315,0.66421974,0.33578026,12.446625,47.409664
40875.0,20.372055,1.3537247,4.3231344,0.4119761,0.5880239,22.562078,39.53738
40876.0,22.962898,1.0923309,3.4984062,0.4772018,0.5227982,18.205515,1.1715856
40877.0,20.35041,0.6147535,4.492116,0.2379226,0.7620774,10.245892,150.56932
40878.0,20.811708,0.21496029,4.153277,0.49628717,0.50371283,3.5826716,22.290462
40879.0,22.11758,0.13359208,3.5310545,0.28346837,0.71653163,2.2265346,53.10891
40880.0,21.194216,0.38551685,2.3411403,0.42945486,0.57054514,6.425281,169.69499
40881.0,20.637152,0.82994634,0.99863505,0.6739445,0.32605553,13.832439,6.7745576
40882.0,20.41599,0.18704462,1.1578536,0.51833045,0.48166955,3.1174104,78.586235
40883.0,22.770151,0.93329954,5.1312447,0.53454834,0.46545166,15.554993,102.545845
40884.0,20.783869,1.6173639,3.2128975,0.22163095,0.77836907,26.956066,153.59834
40885.0,22.471794,1.3533245,2.5237715,0.60255104,0.39744893,22.555408,12.949042
40886.0,22.278982,0.6931446,1.9490389,0.61971676,0.38028324,11.55241,22.64605
40887.0,21.993452,0.10881946,4.774919,0.2678199,0.73218006,1.8136578,33.831455
40888.0,21.666815,0.13595587,3.7402546,0.6312396,0.36876044,2.2659311,46.374344
40889.0,21.971306,0.6389719,1.062813,0.47079912,0.52920085,10.649532,145.68663
40890.0,20.760021,0.18394557,4.2474074,0.53891236,0.46108764,3.0657594,45.0435
40891.0,21.94551,0.1566892,5.584412,0.437635,0.562365,2.6114867,110.42881
40892.0,20.336542,0.96365875,1.2696077,0.27715823,0.7228418,16.06098,50.133087
40893.0,21.692703,0.1276977,1.5781089,0.47359657,0.5264034,2.1282952,33.88107
40894.0,22.50512,0.66823417,5.659502,0.7085277,0.29147232,11.137236,79.32613
40895.0,21.490376,0.7736563,0.32312095,0.6388214,0.36117855,12.894272,32.326923
40896.0,20.756275,0.1849239,2.3170958,0.580145,0.419855,3.082065,168.67131
40897.0,20.470098,0.41846234,1.2275697,0.43114614,0.56885386,6.974372,15.429202
40898.0,21.072086,0.28086334,1.2738862,0.51910204,0.48089796,4.681056,52.696857
40899.0,21.889477,0.41944104,1.8071356,0.39251912,0.6074809,6.990684,22.252892
40900.0,22.874151,0.5723426,2.3724682,0.6569271,0.3430729,9.539043,113.95113
40901.0,22.229109,1.2540466,1.9834836,0.53661925,0.46338075,20.900776,78.43317
40902.0,21.966612,0.81777203,4.792518,0.48507953,0.5149205,13.629534,66.49137
40903.0,20.843576,0.84758556,5.247976,0.3251328,0.6748672,14.126426,168.38393
40904.0,21.796259,0.6002154,4.229538,0.3660268,0.6339732,10.00359,111.57255
40905.0,20.934155,0.4724282,0.806591,0.43472868,0.5652713,7.873803,110.83386
40906.0,20.89957,0.4069184,2.5004714,0.21621114,0.78378886,6.7819734,39.717545
40907.0,21.731089,0.17304301,0.7078542,0.6259887,0.37401128,2.8840501,162.5496
40908.0,21.744158,1.6389631,3.1322138,0.71399456,0.2860054,27.316051,124.178986
40909.0,22.992666,0.116637744,2.6630385,0.7231266,0.27687338,1.9439623,12.29538
40910.0,21.892113,0.40011126,1.8154206,0.54495907,0.45504096,6.668521,101.57065
40911.0,20.96702,1.441997,3.847396,0.7641901,0.2358099,24.033285,129.5908
40912.0,21.474804,1.6589873,2.2195978,0.58214146,0.4178585,27.649788,7.7919936
40913.0,21.401194,0.23213929,3.1045463,0.6462887,0.35371128,3.8689883,78.941376
40914.0,21.254427,0.3768493,2.2600794,0.2876172,0.7123828,6.2808213,38.389366
40915.0,20.11417,0.1404711,0.51142454,0.4423631,0.5576369,2.341185,126.76233
40916.0,22.100708,0.17896965,5.4741135,0.44114348,0.55885655,2.9828277,73.243546
40917.0,20.050694,0.5710588,2.1357408,0.44809562,0.5519044,9.517647,100.93597
40918.0,21.419872,1.771771,1.4327778,0.35362944,0.64637053,29.529516,1.3722254
40919.0,20.848747,0.47037366,4.796498,0.37627497,0.62372506,7.839561,131.76428
40920.0,21.503025,1.1574434,5.6374817,0.57573414,0.42426586,19.290724,64.513374
40921.0,22.975203,0.72691196,2.497473,0.75433254,0.24566744,12.115199,149.24605
40922.0,22.983448,1.6511458,4.0132327,0.76917434,0.23082568,27.519096,8.0468855
40923.0,21.715317,0.24800318,5.240785,0.7570873,0.2429127,4.1333866,168.22899
40924.0,20.365604,0.13861999,4.9855137,0.7741487,0.22585127,2.3103333,108.808014
40925.0,20.155333,0.100615524,5.7673507,0.23391029,0.76608974,1.6769253,157.27005
40926.0,20.119715,0.20167385,1.1246934,0.46230423,0.53769577,3.3612309,15.851909
40927.0,22.691849,0.26613477,2.7276976,0.795064,0.20493603,4.43558,16.206636
40928.0,20.484472,0.247684,3.2383676,0.65412825,0.34587178,4.1280665,60.170605
40929.0,20.044426,0.27060643,2.3486369,0.45058587,0.54941416,4.510107,88.505066
40930.0,21.56875,0.24889334,5.5313325,0.39009315,0.60990685,4.1482224,113.703255
40931.0,21.254967,0.31014624,6.081144,0.35079503,0.64920497,5.169104,48.693134
40932.0,21.804003,1.2203581,4.529713,0.4645135,0.53548646,20.339302,9.089424
40933.0,21.783667,1.1194721,2.3027256,0.3081855,0.6918145,18.65787,144.94354
40934.0,20.705074,0.14190167,5.8144827,0.5733722,0.42662784,2.365028,98.69443
40935.0,22.340284,1.285201,2.3265238,0.6067852,0.39321482,21.420015,165.41031
40936.0,21.242094,0.17729446,4.1791906,0.28305265,0.7169473,2.9549077,149.83524
40937.0,22.663752,0.18566951,3.4971921,0.40536746,0.59463257,3.094492,87.26428
40938.0,22.3313,0.58101,4.3951545,0.39116147,0.6088385,9.683499,128.407
40939.0,22.287472,0.30559933,5.343834,0.42765886,0.57234114,5.0933223,82.79396
40940.0,20.638773,0.51348853,2.4270358,0.6891531,0.31084692,8.558143,42.936157
40941.0,22.025364,0.10619585,4.57611,0.6895888,0.31041124,1.7699308,133.67899
40942.0,20.15562,0.27942735,3.9389858,0.7380752,0.26192483,4.6571226,153.41927
40943.0,22.271181,1.3805827,1.5015162,0.24196105,0.75803894,23.009712,8.717452
40944.0,20.545221,1.380197,1.06073,0.54250526,0.45749474,23.003284,140.38165
40945.0,21.97829,0.83138996,4.677574,0.73204803,0.26795194,13.8565,154.69281
40946.0,21.581787,0.21591538,0.5925691,0.2994745,0.7005255,3.5985897,164.45662
40947.0,21.366304,0.17352273,1.9461739,0.53619397,0.46380606,2.8920455,25.506351
40948.0,22.525232,0.10578294,4.6549997,0.31121835,0.6887816,1.763049,2.4927337
40949.0,20.621052,1.2399694,1.4384077,0.62625414,0.37374586,20.666155,144.95386
40950.0,21.21528,0.19293931,3.261501,0.32272175,0.6772783,3.2156553,172.45465
40951.0,21.472782,0.27555496,5.629589,0.2284625,0.7715375,4.5925827,59.497623
40952.0,20.60235,0.11240747,5.5241137,0.49166918,0.5083308,1.8734578,14.266747
40953.0,22.093973,0.11337681,6.065047,0.58313966,0.41686034,1.8896135,94.15864
40954.0,20.777683,1.4897257,4.6990004,0.3477623,0.6522377,24.828762,93.56635
40955.0,21.833717,0.1386983,3.4696758,0.6819912,0.31800878,2.3116384,93.30092
40956.0,22.157955,0.12651962,4.7345037,0.5887505,0.41124952,2.1086602,57.40542
40957.0,22.03186,0.12880841,1.644253,0.33972353,0.6602765,2.146807,105.480095
40958.0,21.199177,0.4763734,5.669281,0.48528346,0.51471657,7.939557,93.29685
40959.0,22.183619,0.52239746,0.511103,0.20505515,0.7949449,8.706624,76.03475
40960.0,21.903429,0.19515444,5.9398093,0.64858025,0.35141972,3.252574,149.35147
40961.0,22.76957,0.4887991,4.9840937,0.5025541,0.49744588,8.146651,55.31446
40962.0,20.861948,0.7639609,0.7765477,0.39723516,0.60276484,12.732681,83.08423
40963.0,22.28542,0.18600628,6.1314545,0.7626553,0.23734468,3.1001048,61.431236
40964.0,22.069803,0.4474859,4.503281,0.45084834,0.54915166,7.458098,75.143745
40965.0,20.481768,0.7870079,3.7299292,0.3427954,0.6572046,13.116799,100.29339
40966.0,22.869576,0.8836128,5.421214,0.32116345,0.6788365,14.72688,6.937269
40967.0,22.08877,0.31103578,2.9598029,0.5204992,0.47950077,5.18393,51.406555
40968.0,21.409313,0.6600923,6.078735,0.64673793,0.35326207,11.001538,162.96825
40969.0,20.577131,0.433944,4.5583324,0.4180402,0.58195984,7.2323995,130.16452
40970.0,20.878515,0.564366,5.2961373,0.58555406,0.4144459,9.406099,179.62215
40971.0,22.890036,0.5095423,2.1778004,0.5366168,0.4633832,8.492371,97.597404
40972.0,22.340935,1.2626234,4.902068,0.49244848,0.50755155,21.043724,63.99651
40973.0,22.019161,0.7311809,0.73216826,0.61997706,0.38002294,12.186348,23.876131
40974.0,22.687578,0.3892496,4.9583707,0.6323728,0.3676272,6.4874935,55.708157
40975.0,20.84976,1.5154122,0.47220853,0.5321723,0.46782768,25.25687,74.2687
40976.0,20.247185,0.14554407,3.4148328,0.36402413,0.63597584,2.4257345,54.29021
40977.0,20.739328,0.9142797,2.807496,0.4255711,0.57442886,15.237994,60.300087
40978.0,20.909874,0.99986905,1.0354939,0.5694807,0.43051925,16.664484,89.98118
40979.0,22.980988,0.12692097,5.4407773,0.2818673,0.71813273,2.1153495,126.00653
40980.0,22.40449,0.24891494,2.6744466,0.6743952,0.3256048,4.1485825,131.94711
40981.0,22.746078,0.6752122,2.960758,0.7844537,0.21554631,11.253537,140.3284
40982.0,20.256666,0.30213574,0.584336,0.6095179,0.39048216,5.0355954,72.40075
40983.0,20.88822,1.7631952,1.530946,0.7251739,0.2748261,29.386585,140.30609
40984.0,22.086664,0.12551434,1.3139232,0.65425205,0.34574798,2.0919056,173.45024
40985.0,22.011677,0.20299703,1.3198664,0.4600479,0.5399521,3.3832836,27.579226
40986.0,21.053223,0.12510099,4.803983,0.72971,0.27029002,2.0850165,116.532074
40987.0,21.337612,0.14512679,6.0061502,0.7425097,0.2574903,2.4187799,39.68814
40988.0,21.597729,1.8210055,0.96566117,0.5275307,0.47246927,30.35009,18.576378
40989.0,21.293602,1.3024601,0.9471666,0.26265663,0.7373434,21.707668,40.294086
40990.0,20.476038,1.6885301,2.3767536,0.4515044,0.5484956,28.142168,91.89175
40991.0,20.639004,0.10853877,4.5685973,0.37596458,0.6240354,1.8089794,96.06573
40992.0,20.994123,0.15475047,3.8647556,0.47741073,0.52258927,2.5791743,148.16536
40993.0,20.380684,0.28863814,3.773665,0.40475395,0.5952461,4.810636,49.538265
40994.0,20.317995,0.7739842,3.0907044,0.20805338,0.7919466,12.899736,87.95264
40995.0,21.502728,0.18489258,2.9270732,0.541181,0.458819,3.081543,166.04558
40996.0,22.391218,1.0055089,3.222397,0.4105698,0.5894302,16.758482,85.12494
40997.0,22.140697,0.38333952,2.3078072,0.6953855,0.30461445,6.388992,98.30667
40998.0,20.863901,0.77405596,5.8188815,0.6243757,0.37562427,12.900932,58.548103
40999.0,20.769842,0.15043357,1.635297,0.33086592,0.6691341,2.5072262,114.94927
41000.0,20.409498,0.47248065,3.6662936,0.71459067,0.28540933,7.8746777,25.895828
41001.0,20.786701,0.90779114,1.5849873,0.29260814,0.70739186,15.129852,170.54962
41002.0,22.627298,1.148628,4.9288287,0.261711,0.738289,19.1438,57.953247
41003.0,21.559729,0.14726773,0.9443966,0.42036992,0.5796301,2.454462,142.12503
41004.0,21.854254,0.14819813,1.5438889,0.5210347,0.4789653,2.4699688,154.53767
41005.0,22.601189,1.8762523,0.4367413,0.22562668,0.77437335,31.27087,108.2628
41006.0,21.345478,0.26475358,6.1246696,0.40316287,0.59683716,4.41256,129.21841
41007.0,20.70459,0.38844848,0.3688309,0.7506889,0.24931107,6.4741416,111.41063
41008.0,20.854101,1.4247339,2.8579235,0.49542594,0.50457406,23.745565,125.19549
41009.0,22.953981,1.7633406,3.0300748,0.68096954,0.31903046,29.38901,50.105003
41010.0,21.533945,0.44401935,1.7665987,0.38614,0.61386,7.4003224,140.61288
41011.0,22.7364,1.802265,0.6532825,0.31291023,0.68708974,30.03775,23.462042
41012.0,20.350475,0.7694896,3.3788986,0.42418665,0.57581335,12.824826,0.91954046
41013.0,21.369114,0.26605603,2.8875985,0.39325368,0.6067463,4.434267,101.397705
41014.0,21.799507,0.88353723,0.6598258,0.7889594,0.21104065,14.725621,73.18237
41015.0,21.438221,1.2762444,0.89726627,0.7397291,0.26027092,21.27074,117.41978
41016.0,21.788843,0.37481108,1.559726,0.4274278,0.57257223,6.2468514,116.6215
41017.0,20.83856,1.3718528,2.1883557,0.7179499,0.28205007,22.864212,19.26468
41018.0,20.082237,0.9579025,1.5177134,0.65787786,0.3421221,15.965042,71.62107
41019.0,22.86273,0.5561773,5.2970386,0.57122207,0.42877796,9.269622,129.00156
41020.0,20.713541,0.29814124,5.298374,0.6237359,0.3762641,4.9690204,21.10958
41021.0,22.1672,0.598383,5.400719,0.5537607,0.4462393,9.97305,103.11315
41022.0,21.87305,0.13269973,3.0200343,0.7195072,0.28049278,2.2116623,174.76604
41023.0,21.676973,1.3500308,5.6267576,0.76329315,0.23670685,22.500513,155.44704
41024.0,20.482162,1.6326789,0.7634046,0.61017406,0.38982594,27.211315,91.69645
41025.0,22.620512,1.1386954,1.6040039,0.7541658,0.24583419,18.978254,98.531845
41026.0,20.232399,0.39401102,0.7046643,0.4636934,0.5363066,6.5668507,145.14706
41027.0,21.517046,0.22691563,4.705188,0.77199286,0.22800714,3.7819273,148.85747
41028.0,20.095448,0.66324997,5.4528875,0.43858653,0.56141347,11.054167,79.10378
41029.0,21.573345,0.3705805,3.4657269,0.5068533,0.49314672,6.1763415,77.43582
41030.0,22.559015,0.21061316,2.4837034,0.37281427,0.62718576,3.5102193,166.76099
41031.0,20.407612,0.19072554,1.0061759,0.32329574,0.6767042,3.1787589,94.01055
41032.0,22.76836,0.3003585,5.2960553,0.74844,0.25155997,5.005975,57.902245
41033.0,22.64062,0.65797555,0.62130255,0.69569844,0.30430153,10.966259,131.4455
41034.0,22.324806,0.65592605,5.0605917,0.53596956,0.46403047,10.9321,50.472332
41035.0,21.150085,0.1607527,4.6889005,0.46656513,0.53343487,2.6792116,99.62902
41036.0,21.164263,0.8048854,3.3955355,0.53278846,0.46721154,13.414757,152.62883
41037.0,21.11909,0.4903319,1.8535875,0.6619067,0.33809325,8.172198,39.552612
41038.0,22.56509,0.1268055,4.6989,0.5197911,0.48020887,2.113425,39.11226
41039.0,21.51884,1.2866627,3.8388245,0.63061,0.36939,21.444378,65.14993
41040.0,22.076296,1.4617273,1.6131009,0.25610363,0.74389637,24.362122,56.679207
41041.0,22.202488,0.13505374,0.31725407,0.6861782,0.31382176,2.2508955,162.17097
41042.0,22.064676,0.47474533,5.6981883,0.26223573,0.73776424,7.912422,95.67249
41043.0,22.12378,0.1945355,2.2755275,0.7064994,0.29350063,3.242258,20.838976
41044.0,20.952888,0.52232003,3.227865,0.5881443,0.41185567,8.705334,39.006004
41045.0,20.757277,0.49197015,1.2760427,0.36901945,0.63098055,8.199502,62.590286
41046.0,20.20318,0.16314766,5.1653914,0.2985652,0.7014348,2.7191277,129.4396
41047.0,22.921698,0.11649064,4.784192,0.4491055,0.5508945,1.9415106,108.71549
41048.0,22.497122,0.724603,3.9102855,0.4104607,0.5895393,12.076716,145.87256
41049.0,22.819178,1.8792253,0.98081857,0.39118943,0.6088106,31.320421,41.85327
41050.0,22.232962,0.684462,5.300777,0.63050485,0.36949515,11.407701,40.358982
41051.0,22.350903,0.21485217,4.271829,0.54573464,0.45426533,3.5808694,149.12524
41052.0,20.710579,0.19446981,1.3234898,0.6721873,0.32781267,3.2411635,174.83176
41053.0,21.025646,1.1031877,6.052376,0.38248423,0.61751574,18.386461,24.930681
41054.0,21.536276,1.5982593,2.0514898,0.30355456,0.69644547,26.637655,75.73972
41055.0,22.4717,0.1899611,1.6151884,0.6471233,0.3528767,3.1660182,77.33309
41056.0,20.718805,0.16154423,1.6535871,0.6595268,0.34047318,2.692404,175.68555
41057.0,20.564173,0.89469004,4.8779373,0.5521168,0.4478832,14.911501,83.61826
41058.0,22.659388,0.87092143,3.5405474,0.7048385,0.2951615,14.515358,11.853428
41059.0,22.572023,0.13611856,5.003802,0.6722132,0.3277868,2.2686427,103.24288
41060.0,20.927431,0.23420456,4.9822035,0.62228245,0.37771752,3.9034095,12.652909
41061.0,20.164013,0.83626777,3.952466,0.41823816,0.58176184,13.937797,120.29048
41062.0,20.493958,0.16305457,5.996842,0.71841115,0.28158885,2.7175763,122.73561
41063.0,22.471786,0.19182348,3.013361,0.6138557,0.38614428,3.1970582,143.92798
41064.0,22.335163,0.45174542,3.2061853,0.7544493,0.24555066,7.5290904,133.49792
41065.0,22.173456,1.5580437,2.073541,0.60379434,0.39620566,25.967396,101.66358
41066.0,20.037533,0.15846671,2.776833,0.30952537,0.6904746,2.6411119,120.6537
41067.0,22.261936,1.7526174,0.68711555,0.4478161,0.5521839,29.210289,13.0994835
41068.0,22.923157,0.3585402,5.4933023,0.64424044,0.35575956,5.9756703,173.88539
41069.0,20.589483,0.5206908,5.132859,0.63929623,0.3607038,8.67818,48.437695
41070.0,21.013338,0.13939494,1.662161,0.26267815,0.73732185,2.3232489,99.0798
41071.0,20.530466,0.11929423,3.5135446,0.7984614,0.20153864,1.9882373,16.906067
41072.0,20.513746,0.41034377,6.0815806,0.7955719,0.20442809,6.8390627,170.75615
41073.0,22.489082,0.6132449,0.94182706,0.4329308,0.5670692,10.220748,68.01998
41074.0,22.051908,0.25368544,1.609329,0.34420592,0.6557941,4.228091,105.52442
41075.0,20.506393,0.47515136,1.2285591,0.5509404,0.44905964,7.9191895,19.962612
41076.0,20.234053,1.7922778,1.4623138,0.20447882,0.7955212,29.871296,36.42957
41077.0,22.129513,1.0524894,2.493247,0.31538978,0.6846102,17.54149,50.924625
41078.0,21.614737,0.30613402,2.7322087,0.70274603,0.29725394,5.1022334,71.29698
41079.0,22.30081,0.27516514,1.2230421,0.5679855,0.4320145,4.586086,137.33974
41080.0,22.502045,0.49887228,5.6907945,0.5448108,0.45518926,8.314538,165.72214
41081.0,20.201975,0.18219057,5.722418,0.77126247,0.22873755,3.0365095,130.72353
41082.0,22.174644,0.20488206,0.52469057,0.7680289,0.23197106,3.414701,33.90637
41083.0,20.671806,0.7848219,1.2705125,0.4196377,0.58036226,13.080365,65.095634
41084.0,21.329052,1.1902363,2.3015819,0.7522608,0.2477392,19.837273,121.805214
41085.0,20.900913,0.15529017,0.70272183,0.67461723,0.32538274,2.5881696,165.70438
41086.0,20.973331,0.7419793,1.0927756,0.77817184,0.22182815,12.366322,35.214973
41087.0,21.530357,0.22451101,5.806477,0.3428334,0.6571666,3.7418504,169.41
41088.0,22.687172,0.10483748,4.444697,0.38521796,0.61478204,1.7472912,41.98583
41089.0,20.663033,1.3804122,0.5275496,0.64460826,0.35539177,23.00687,166.803
41090.0,21.882252,0.18049361,2.9946895,0.48086196,0.51913804,3.0082269,65.465614
41091.0,22.588778,1.5864682,1.9651234,0.29798424,0.70201576,26.441137,37.230755
41092.0,22.902628,0.11491681,3.076213,0.24691862,0.7530814,1.9152801,154.24742
41093.0,20.104145,0.15376166,4.7229443,0.54171634,0.45828363,2.5626943,146.06177
41094.0,21.081415,0.32482603,3.7085977,0.4681937,0.5318063,5.4137673,11.343495
41095.0,20.517044,0.26262325,1.1873174,0.7291373,0.2708627,4.377054,64.21919
41096.0,22.08848,0.525253,2.834118,0.49915186,0.5008482,8.754217,69.53995
41097.0,22.685125,0.38429126,2.3809657,0.64565814,0.35434186,6.4048543,119.31786
41098.0,21.311506,0.19487156,5.8121223,0.7007374,0.2992626,3.2478592,172.06985
41099.0,22.771263,0.48189998,5.9830017,0.3983768,0.60162324,8.031667,25.262218
41100.0,20.570715,0.25894094,4.8017893,0.785893,0.21410698,4.3156824,23.000256
41101.0,21.655745,0.45852223,4.9721184,0.49713805,0.502862,7.642037,16.19169
41102.0,22.035505,0.2488314,4.382852,0.34306362,0.65693635,4.14719,87.20732
41103.0,20.313269,0.5817124,2.8520944,0.78227204,0.21772797,9.695207,53.050613
41104.0,20.207521,0.9551406,0.41024062,0.64141583,0.35858417,15.91901,19.789585
41105.0,21.828184,0.21264112,4.1316895,0.7692639,0.23073609,3.5440185,61.584225
41106.0,22.713057,0.46240762,3.8277807,0.3929747,0.60702527,7.706794,107.42978
41107.0,22.386246,1.5058249,5.1192365,0.7113163,0.28868368,25.097082,60.08997
41108.0,20.49323,1.4572225,1.8943822,0.64514625,0.35485378,24.287043,17.645529
41109.0,22.155685,1.3803318,4.6229777,0.47844872,0.5215513,23.00553,151.81013
41110.0,22.721233,0.11078961,5.737735,0.53560716,0.46439284,1.8464936,119.4909
41111.0,22.821075,0.13875487,2.2365873,0.20613815,0.79386187,2.3125813,23.038912
41112.0,20.354465,0.2265216,3.9435449,0.49247944,0.50752056,3.7753599,167.35239
41113.0,22.978622,0.16314587,3.3679097,0.65980035,0.34019962,2.7190979,145.80559
41114.0,21.297466,0.39712143,4.698818,0.64984334,0.35015666,6.6186905,93.36925
41115.0,20.665787,0.18950355,5.1560416,0.5900501,0.4099499,3.1583924,126.852585
41116.0,22.934156,0.5098237,6.161657,0.31285116,0.68714887,8.497061,178.7736
41117.0,21.805935,0.18590674,2.2065547,0.73013353,0.26986647,3.0984457,138.63454
41118.0,22.994473,0.8799737,2.5586953,0.34669665,0.6533033,14.666228,5.392329
41119.0,21.701948,1.0175449,2.9737706,0.5892898,0.41071022,16.959082,177.9475
41120.0,22.827555,0.2445374,5.05872,0.592439,0.40756103,4.0756235,24.924889
41121.0,22.948599,0.15054925,0.32409516,0.30974218,0.6902578,2.509154,175.46298
41122.0,20.82366,0.16717622,5.0554132,0.25760156,0.74239844,2.7862701,150.2568
41123.0,21.077324,0.34963349,3.598022,0.35168058,0.6483194,5.8272247,135.16908
41124.0,20.033518,0.2072334,5.1584525,0.22500561,0.7749944,3.45389,55.1942
41125.0,22.584934,0.09625088,5.8297124,0.2995826,0.7004174,1.6041813,85.403404
41126.0,22.931528,0.20501378,5.2051644,0.5463607,0.45363933,3.4168963,113.32861
41127.0,21.626337,0.4036253,6.063455,0.5872905,0.41270947,6.7270885,105.87318
41128.0,22.052528,0.25231647,3.484941,0.5173104,0.4826896,4.2052746,175.58525
41129.0,22.116278,0.5261629,2.7991936,0.70263433,0.2973657,8.7693815,37.259163
41130.0,21.372028,1.7302293,3.1196861,0.41245332,0.5875467,28.837154,2.4853368
41131.0,20.878742,0.24934708,2.0570858,0.7580953,0.24190466,4.1557846,170.59538
41132.0,21.728853,0.17153318,3.6751754,0.34996697,0.650033,2.8588862,173.72807
41133.0,21.898247,0.11112582,4.7452636,0.5880082,0.41199178,1.852097,155.85625
41134.0,21.595638,0.18940026,4.512807,0.4528457,0.5471543,3.156671,32.718967
41135.0,22.789965,1.3427061,3.1638556,0.7907516,0.2092484,22.378435,34.911373
41136.0,21.455126,1.0102565,0.876216,0.7687017,0.23129833,16.837608,86.91794
